x, y, theta, stamp, 
0.1604202687740326, 0.012960538268089294, 0.3513550352671527, 1697814734735870410, 
0.18738006055355072, 0.024610204622149467, 0.44649192059098164, 1697814734832934894, 
0.21256299316883087, 0.03814862668514252, 0.5327506536711589, 1697814734927655863, 
0.238761305809021, 0.05474937707185745, 0.6053122757002037, 1697814735028330973, 
0.26549264788627625, 0.07468611747026443, 0.6665789125654691, 1697814735137307235, 
0.28857409954071045, 0.09410691261291504, 0.7111726280435838, 1697814735234972686, 
0.30909568071365356, 0.11285751312971115, 0.7394796921730605, 1697814735326633660, 
0.3357638716697693, 0.1384662240743637, 0.7746465431530147, 1697814735445960264, 
0.35544708371162415, 0.15838094055652618, 0.7913834587998458, 1697814735537538231, 
0.37746691703796387, 0.18025974929332733, 0.783755515305944, 1697814735636531592, 
0.3970724046230316, 0.19867275655269623, 0.7648828599712524, 1697814735725815818, 
0.41948235034942627, 0.21973101794719696, 0.7520019677704359, 1697814735826298262, 
0.44374629855155945, 0.2419673055410385, 0.7450413936271195, 1697814735937541236, 
0.4666415750980377, 0.26214924454689026, 0.7288375272884111, 1697814736036729875, 
0.4875537157058716, 0.2799072861671448, 0.702547459261292, 1697814736127644129, 
0.5113272666931152, 0.29933419823646545, 0.6892612977392627, 1697814736226546494, 
0.5367308855056763, 0.3208022117614746, 0.7022623172369563, 1697814736337540748, 
0.5598679780960083, 0.3408980071544647, 0.7112681653707433, 1697814736435768431, 
0.5808213949203491, 0.35923874378204346, 0.7189169314340718, 1697814736526656556, 
0.6035590767860413, 0.38025322556495667, 0.7423726333465575, 1697814736625756638, 
0.6275619864463806, 0.40403056144714355, 0.7913238180193257, 1697814736737648304, 
0.6481130719184875, 0.426331490278244, 0.8354592223861343, 1697814736836665678, 
0.6659906506538391, 0.44714558124542236, 0.8745654954164288, 1697814736925781016, 
0.6849719285964966, 0.47159773111343384, 0.9279809637079999, 1697814737026517254, 
0.7038596868515015, 0.498774915933609, 0.9900407204851336, 1697814737137120490, 
0.7193487286567688, 0.5243181586265564, 1.045355597867374, 1697814737237535979, 
0.7319900393486023, 0.5483522415161133, 1.0848932586897235, 1697814737326535305, 
0.7456453442573547, 0.5760764479637146, 1.1160524625016437, 1697814737426159994, 
0.7600428462028503, 0.606944739818573, 1.1339441783297028, 1697814737536552879, 
0.7723900079727173, 0.6350388526916504, 1.1568942588069269, 1697814737636001222, 
0.783175528049469, 0.6606582999229431, 1.1699319961820462, 1697814737726538925, 
0.7952330708503723, 0.6893391609191895, 1.1692120490044196, 1697814737826009099, 
0.8090469837188721, 0.7194594144821167, 1.1404934461225291, 1697814737936558162, 
0.8222002983093262, 0.7455589175224304, 1.1096140677085373, 1697814738036568065, 
0.8349305391311646, 0.7693999409675598, 1.0804485665248214, 1697814738127550076, 
0.8500182628631592, 0.7955135107040405, 1.0479612076193943, 1697814738225941859, 
0.867717444896698, 0.8235613107681274, 1.0047197960890761, 1697814738336557507, 
0.8847278356552124, 0.8483291864395142, 0.9609863488537187, 1697814738436629561, 
0.9008603692054749, 0.8696151375770569, 0.9205917383442723, 1697814738527549557, 
0.9199864864349365, 0.8934369683265686, 0.8863221071374106, 1697814738626067779, 
0.9419800043106079, 0.9190713763237, 0.8602951696744194, 1697814738736278232, 
