acc_x, acc_y, angular_z, stamp, 
0.007522881031036377, -0.016723573207855225, -5.82258123353973e-06, 1695994691.0538757, 
-0.003303706645965576, 0.013768911361694336, -3.0932651537691576e-11, 1695994691.063652, 
0.016387641429901123, 0.006582677364349365, -3.7989862800991726e-11, 1695994691.073662, 
0.01795351505279541, -0.009597957134246826, -8.119202350482236e-11, 1695994691.0936015, 
-0.02164071798324585, -0.018523991107940674, -4.151073176310883e-11, 1695994691.1036005, 
-0.01271289587020874, -0.011247336864471436, -4.140877841339408e-11, 1695994691.1136224, 
0.008767127990722656, 0.0084800124168396, -4.148030200384389e-11, 1695994691.1235564, 
-0.005656003952026367, -0.007656693458557129, -2.987109766331848e-11, 1695994691.1338162, 
-0.007480800151824951, 0.017584264278411865, -4.129140346008954e-11, 1695994691.1435046, 
0.0068473219871521, 0.008645355701446533, -2.8573138468911425e-11, 1695994691.153629, 
-0.009368538856506348, -0.01116931438446045, -6.58492366157741e-11, 1695994691.1735125, 
-0.009361684322357178, -0.02364259958267212, -3.649911453651914e-11, 1695994691.1835272, 
0.003188908100128174, 0.02648526430130005, -3.568903242377872e-11, 1695994691.1935332, 
0.008558869361877441, 0.024636507034301758, -3.522404703026657e-11, 1695994691.2034595, 
-0.0022225379943847656, 0.01566404104232788, -3.338521672857784e-11, 1695994691.213635, 
0.0031543970108032227, -0.0040988922119140625, -6.09981570005822e-06, 1695994691.2234068, 
-0.00045883655548095703, -0.000613868236541748, -5.261170145118713e-11, 1695994691.2334232, 
-0.00406414270401001, -0.02043628692626953, -3.358999398284829e-11, 1695994691.2456546, 
-0.013028085231781006, -0.031142354011535645, -6.464266321525544e-11, 1695994691.2534087, 
0.004957914352416992, -0.00218045711517334, -2.878279777387647e-11, 1695994691.2635481, 
-0.00402301549911499, -0.0004455447196960449, -2.8713258868251423e-11, 1695994691.273451, 
-0.011190235614776611, 0.006681263446807861, -2.806616622119264e-11, 1695994691.2833357, 
-0.011155843734741211, -0.014884412288665771, -2.4713393549592246e-11, 1695994691.2942362, 
0.005068540573120117, 0.010553061962127686, -2.9090883850274076e-11, 1695994691.3033087, 
0.021235108375549316, 0.015989363193511963, -9.321451186368003e-12, 1695994691.3132784, 
0.02296537160873413, 0.00135880708694458, -1.3866152090933226e-11, 1695994691.325434, 
0.006773769855499268, 0.017657160758972168, -3.1779466244723414e-11, 1695994691.3332307, 
0.01389002799987793, 0.013961195945739746, -2.369620259682793e-11, 1695994691.343379, 
0.012009084224700928, -0.0005393624305725098, -3.30799506333373e-11, 1695994691.3532972, 
-0.006012439727783203, -0.004164934158325195, -3.246652011098226e-11, 1695994691.363183, 
-0.025781095027923584, -0.0005460977554321289, -3.0103716830248455e-11, 1695994691.373585, 
-0.016805708408355713, -0.007868289947509766, -6.227294089111299e-06, 1695994691.3831565, 
-0.009584307670593262, -0.004147231578826904, -4.3616201461497736e-11, 1695994691.3921647, 
-0.016736984252929688, -0.0024773478507995605, -2.7137318433524137e-11, 1695994691.4060893, 
-0.007693588733673096, 0.008371591567993164, -3.791261431986537e-11, 1695994691.4133625, 
