,kf_x,kf_y,kf_theta,kf_omega,kf_v,kf_vdot,odom_v
0,-2.319662828431231,-0.883720465556341,-1.8053507707073044,4.259043976162502e-06,0.0002714411873472591,0.016313615359570287,0.0
1,-2.320003812370898,-0.8851474585571092,-1.805350267265652,5.344565544524202e-06,0.021413452722904815,0.003947777613896976,0.03287454292411827
2,-2.3208042372905573,-0.8884971934568465,-1.8053478908455518,3.297402827873876e-05,0.041142355890485795,-0.0017855408911652453,0.05307297296566216
3,-2.321529901253146,-0.8915369597358135,-1.8050120285258107,0.005244072301409274,0.03703772491215766,0.2377208961665736,0.028002181165980033
4,-2.322578529391473,-0.8960201711514573,-1.7952269609686968,0.15328371874134666,0.0737009357659645,0.20432988413409978,0.08254889899653588
5,-2.3228985524906047,-0.8981078775288044,-1.7436485024232686,0.7374331445647604,0.001070288684131615,0.028215849909365764,-0.007734874260403063
6,-2.3234644240303686,-0.901092892506984,-1.6578755730027053,0.9324002917185177,0.053101798424816396,0.03711493702463342,0.04457417837760166
7,-2.3238017299075286,-0.9055112127002897,-1.561536749053083,0.9825289972810628,0.04205509283704702,0.08815479519279393,0.05797389145708444
8,-2.3238214712830043,-0.9112257968406061,-1.4635542854678616,0.9786631501383579,0.08539748430965134,0.06378392630560617,0.11678402752881283
9,-2.3227644300288732,-0.9216480420857689,-1.365088665899307,0.989222708593607,0.14797753926794854,0.18134051438541512,0.15387907691695643
10,-2.3200803128387446,-0.9341545991393102,-1.2659163031684397,0.9917434670768244,0.10982851598179093,0.12030779651484377,0.1026150202186138
11,-2.3170097210946445,-0.9437459963932431,-1.1648379858661981,1.0216421582242317,0.09939073542419459,0.1190223483852374,0.08180220494802282
12,-2.3102961507027793,-0.9598705860915286,-1.0544584026543824,1.1654095337273227,0.33093125372044696,0.21833490756800933,0.14681801714800724
13,-2.2988326122984533,-0.9788583860069786,-0.9267643476491608,1.334470947013047,0.046336279845558936,-0.16405008926515774,0.08454134718696149
14,-2.294121964833801,-0.9855148934729343,-0.8016015185521665,1.2056761812570227,0.11766570353454012,-0.04205189699937696,0.1536870419834936
