,kf_x,kf_y,kf_theta,kf_omega,kf_v,kf_vdot,odom_v
0,-2.3196579810509816,-0.8837001796376875,-1.8053507206009047,4.008511977564708e-06,0.0003757263242190233,0.015344663081104904,0.0
1,-2.3206611643439987,-0.8878984290218699,-1.80535017124898,5.277518190359301e-06,0.037845593727057626,0.006726426833003684,0.07083271006177372
2,-2.321697318548448,-0.8922347157551114,-1.8053446336798167,4.594545030340903e-05,0.043501011530504625,0.0009111202811605277,0.049344464744218455
3,-2.3231858734156643,-0.8984720783909605,-1.804832678905516,0.004212654598473331,0.07620484438585326,0.18184687550854456,0.09736117561549226
4,-2.323714039824517,-0.9010461124704541,-1.791059763716184,0.1159063538930307,0.05221469413473425,0.18082623569174597,0.00406122487655345
5,-2.3248994476228666,-0.9077923776713681,-1.7254601476747813,0.5742992989302025,0.07463502193251416,0.06126575368167074,0.12177218688297398
6,-2.32578718083323,-0.9148202229089946,-1.6419944339259471,0.7971420019754628,0.07697025176084388,0.05188194631618781,0.055708065362499865
7,-2.326166078675484,-0.9220460589886922,-1.5507992237617232,0.8959083035161013,0.08133290301649998,0.08341034191371355,0.12650355930157042
8,-2.326074822041872,-0.9318345092816321,-1.4570179601112285,0.9323877209093597,0.10652131585030171,0.06763614214150826,0.14963157519858153
9,-2.3246881218803797,-0.9452356351844452,-1.3604844569171812,0.9617215088808624,0.1541572344353825,0.1547620170332315,0.17416254564535583
10,-2.3217587769559316,-0.9580457769228821,-1.2627343165081009,0.9744890156067764,0.13902094217997601,0.12083782748596394,0.15613390065502566
11,-2.317883289303189,-0.9695697700510606,-1.1618659189707543,1.0032540813612785,0.1298539291150864,0.11900318629869619,0.12723842449067577
12,-2.309333179749044,-0.9904136168454158,-1.0481900671822149,1.1258736985111488,0.28399264041070316,0.19666662104428795,0.09590773694707008
13,-2.301000648609376,-1.0019401675641821,-0.9178059958501964,1.27159157772979,0.09844866802471669,-0.08406215078298201,0.12460998859211053
14,-2.293132283617781,-1.0130255069611644,-0.7988457376029764,1.2032886653183885,0.14041848604713017,-0.02876078697850925,0.21042761910944532
15,-2.278934636138801,-1.028617980804379,-0.6901603982979686,1.1073050749393252,0.25650799076753816,0.22460826470730355,0.11895205392408861
16,-2.2633069207258734,-1.0405179780601992,-0.5659839031269095,1.2199808800281187,0.18430291620272155,0.09032789984710005,0.1824491590670191
17,-2.248272883139699,-1.050065766268084,-0.4380319635495267,1.2720730008178165,0.16737883901589257,-0.24915219737774535,0.23491196535623174
18,-2.2330539359967148,-1.0573793566503704,-0.3246825391656584,1.1494787287477382,0.15576763041557368,0.13944474422207698,0.11020051905708654
19,-2.2158425052217474,-1.0638598578699716,-0.22095274561238276,1.054091652792092,0.19057959584579517,-0.06289180895619775,0.17497060623911168
20,-2.1951867957332203,-1.068780965184164,-0.11917750925696127,1.0244373718789843,0.21333385456334833,-0.09891812552573505,0.23528374140875588
21,-2.1754978153479696,-1.0710571054697138,-0.016877482563277767,1.021686296072101,0.17858074995633813,-0.12543630320006355,0.24610067795822538
22,-2.168125506875008,-1.0704342571465473,0.08510323952714158,1.0087726850241354,0.01731075656490086,-0.03911422845317104,0.17290640584915692
23,-2.163791763842398,-1.0703077185502432,0.18279912603029794,0.9833681290869277,0.0479426488105541,-0.03786607940405536,0.22530908463647728
24,-2.1537442124702624,-1.0688663289125926,0.27999420067783565,0.9766053191978218,0.11651784353696593,-0.08255484458945253,0.1994035341999504
25,-2.141919513079128,-1.0654063930233186,0.38114656518028306,1.0070464157744816,0.12445743821680412,-0.001190782295121512,0.24032908989871635
26,-2.129653750930627,-1.0604799111118577,0.4842048067264909,1.0278125943277885,0.13901158973556613,0.042541729417379756,0.183781750569061
27,-2.1194900235368634,-1.054941565030873,0.5826388340423246,0.9886056635341659,0.11860004062172859,0.19288198503439485,0.2973006837914784
28,-2.1033707675378808,-1.0449762286377746,0.6807252228451938,0.9864725535876163,0.23398871973988672,0.14146582334086313,0.26858982897158257
29,-2.085454667164512,-1.0304065800532711,0.7830247501679353,1.0181706946911828,0.23816771085225247,0.0247978639212989,0.2671191847240318
30,-2.0670409023978378,-1.012411681850186,0.8843601959432184,1.0156773958725431,0.2573640819712288,-0.12157226749131975,0.21451784629484816
31,-2.048611975633888,-0.9903122336466526,0.9866794406470012,1.0256382772320922,0.2826709874520183,-0.21011494297204392,0.2803371894896582
32,-2.036102569143706,-0.970769574814682,1.086155320905126,0.9918693904065705,0.19573713762032768,-0.07644423840117037,0.2566173720002267
33,-2.025477958770966,-0.9507502321354869,1.1873495536231349,1.0139913718497326,0.244297038966786,0.06990614789693217,0.2755218343670379
34,-2.0126793578417663,-0.9209183497693193,1.2891936423021748,1.0280171671605711,0.3491499835286672,-0.15999511837310104,0.29689022418048805
35,-2.0055249886623066,-0.8946961119215312,1.3878492779943712,0.9815072982903469,0.22062990569215482,-0.14141015382951247,0.2804331856633646
36,-2.0005954735083495,-0.8698450677644198,1.483027073809329,0.9595430438532502,0.2520551003996273,-0.09270110516959423,0.31588938042022163
37,-1.9973754636520107,-0.8370283588287144,1.5806118402411622,0.9842610244009733,0.3724271480036079,0.18945908481118506,0.30348414322188816
38,-1.9977893404048814,-0.8009256877361037,1.6793538140716266,0.985742078567217,0.371745919090941,0.12453626072274707,0.261895464826128
39,-2.0016150701782087,-0.7629636324388069,1.7743803304547365,0.9550718766646618,0.38505383672550864,0.01151207726401604,0.3112044873589963
40,-2.0081963701779637,-0.733179902806052,1.866838570539836,0.9129891415642376,0.26909707701558694,-0.010703099065786759,0.2618605224336733
