,kf_x,kf_y,kf_theta,kf_omega,kf_v,kf_vdot,odom_v
0,-2.679248763528043,-3.385522497680501,2.052318433263582,9.107264702379325e-07,0.00020384565553165692,0.01225112389745259,0.0
1,-2.677871762631606,-3.3881576690480717,2.052318318107151,-1.9764806240705105e-06,-0.04103922806614607,0.006155743194718679,-0.06504706042344989
2,-2.6773358328832724,-3.3891833375438214,2.0523025383471616,-0.00023570816010137194,0.003992924370707883,0.006138305793621444,0.0310336485793093
3,-2.67727093850753,-3.38930751620791,2.0522772247715553,-0.0002630290469776602,0.012633687263596214,0.3459761185985501,0.008164406202162664
4,-2.677653813501726,-3.3885726049242963,2.0489106493354057,-0.053639394917996054,0.06906375860222719,0.9652948950712481,0.06539031728371637
5,-2.678922153744112,-3.3860713974382364,2.0363350937365823,-0.1697708109274682,0.08794652947100008,0.7161989729444914,0.029848628769287934
6,-2.6818321343702025,-3.380182433814932,2.012458614006612,-0.2813566367017783,0.1277942950545318,0.809448921779545,0.13131242878911428
7,-2.6855753919356458,-3.3720777355147,1.9771946382171597,-0.3966267593939636,0.1277169273322989,0.39854186238652184,0.0265922545466742
8,-2.6897071446576164,-3.3624417129051998,1.939914994192095,-0.35708597829955063,0.11864901872170552,0.182707138104037,0.1438089464202233
9,-2.694812216529457,-3.3494356745151443,1.9042396511190463,-0.3574041259849879,0.15086433099539148,-0.32353461768588426,0.09238616132984431
10,-2.6987033409277608,-3.337968818391535,1.8680232955852138,-0.3637457767560857,0.07518666546639,-0.12038559763872111,0.08220763673730541
11,-2.701282387418714,-3.3296581724787564,1.8333683471117306,-0.33621098435473656,0.08604460678763587,-0.05531675331150329,0.16438182843288024
12,-2.702465268743183,-3.324908385788909,1.8010845945489136,-0.31269009385933577,0.03385981635192837,0.39175636483368426,0.16770705011906584
13,-2.7041791678568683,-3.317955770273765,1.7695187748836811,-0.3189702603351848,0.12995481076938198,0.16917369032023435,0.1424123713960731
14,-2.707798173034081,-3.3004951793030584,1.7369158889878478,-0.3316368532789292,0.21681248972858674,-0.16817406969177776,0.19862048465744545
15,-2.7113624372701666,-3.2790204593824077,1.7012889446696624,-0.3718369803330672,0.2113585026448186,0.03456387324426799,0.10038235676032292
16,-2.7149163308880127,-3.2527571232013437,1.6628097048733133,-0.39658579504083025,0.2961215175076748,-0.26854895074754215,0.23336906390342255
17,-2.717069046906324,-3.2284329595294294,1.6247331293914458,-0.3661282548901882,0.18049332918493322,-0.1690189102288812,0.12001126536407719
18,-2.718578807398465,-3.203270808432843,1.5874749323465218,-0.3850836229850856,0.28987932320893517,-0.23106786095743123,0.22975871665455144
19,-2.718997375729876,-3.17573603793623,1.5491112917220393,-0.38125221256766517,0.24936395101128933,-0.035940904332806195,0.18194736653139393
20,-2.718446737556058,-3.1472765808941454,1.510401586600163,-0.3951368058196498,0.31087976635201703,-0.009009304455339089,0.258152172351957
21,-2.716811804523301,-3.121677369175549,1.4731108726591708,-0.3513887229131175,0.21442300615922794,0.09155187536880599,0.13262415983560905
22,-2.7147740789111827,-3.100461539703537,1.4406985215404156,-0.3045091303282777,0.21701754306807003,0.07457644452513515,0.23364649949306698
23,-2.71186031190125,-3.0782159428384936,1.4102560931365145,-0.30499257473254554,0.2514202092878364,0.38959645387023845,0.26529176523076464
24,-2.708415183570251,-3.057230652326759,1.3812756622035933,-0.27609576654319506,0.21914468521015223,0.34569818950871967,0.16571043484951947
25,-2.7048371413314123,-3.038755113090432,1.3545522966399905,-0.25849970674326816,0.19165275650800553,0.17793504959037104,0.1636315614761164
26,-2.7008142087805473,-3.0203236240062385,1.3308395338021446,-0.2223995300051887,0.2003668251185963,0.1269668076092768,0.26469740073627607
27,-2.6954065730146977,-2.998190197290894,1.3062345474912953,-0.26364755524286687,0.2653132447678378,0.20963078939044613,0.25009033536171554
28,-2.6878660418337557,-2.9703286416092816,1.2783175616299793,-0.2908177871559274,0.3310786439131987,0.3085789936890147,0.2935804244215072
29,-2.677323771032021,-2.9353986172060895,1.2443594516811058,-0.3753445507575577,0.4109034426263999,0.04088943367809256,0.3133281912285555
30,-2.6679294470336483,-2.907721354721654,1.21642915600719,-0.1991810362234873,0.21536253921143794,0.3239137340334128,0.18691374736021177
31,-2.6601968910382094,-2.8868291718604517,1.1950287405573894,-0.22645702709229903,0.25448163441500904,0.1369156834950851,0.26445631267609276
32,-2.650613613751412,-2.8624636083036497,1.1733319500472308,-0.21084327314535894,0.27889578493608663,0.11509038899118522,0.3043378833104433
33,-2.6410626870708165,-2.839922029506326,1.1504217292751193,-0.23930855318705332,0.2369035449584736,0.17924292847700982,0.20389859495645413
34,-2.6303018038751116,-2.815824918460743,1.1242369437977393,-0.279691868602872,0.2946085869216145,0.015174272675546219,0.25374573624630337
35,-2.620388663719934,-2.7950547114663564,1.1037284441388957,-0.14903670390272594,0.1805457767339405,-0.024454542944107316,0.2701066514035683
36,-2.609919581803458,-2.7742408533612846,1.086152152267569,-0.19897104451114564,0.28306090727264155,0.2764783390112864,0.3210381340915953
37,-2.596017020704846,-2.7477193256296166,1.0678307897886268,-0.17353900624573282,0.3246318811821888,-0.009407072384844284,0.36981462664641296
38,-2.581839359511215,-2.721962331270212,1.0528323027390534,-0.1317062440809483,0.2890013689832193,0.39329471779617825,0.3221320958809873
39,-2.566530356360197,-2.695197449008888,1.0354220170204513,-0.2059022720220382,0.35467882981726223,0.20189654647840158,0.35387357024482274
40,-2.5495714756837304,-2.666621350598873,1.015003024162762,-0.20189191040126953,0.3180978902841064,-0.24107048889333207,0.304933317589051
